,address,x,y
4948,663 BUFFALO RD,29951.9412614703,32001.1154194437
4949,672B KLANG LANE,30173.4046221375,32372.1912443303
4950,6 TECK WHYE AVE,19153.7296504108,40394.5154748838
4951,142 TECK WHYE LANE,18945.191747902,40306.4682408851
4952,440 CHOA CHU KANG AVE 4,17578.3080666997,40592.4152404945
4953,701 CHOA CHU KANG ST 53,18307.141894442,41507.7173125632
4954,280 CHOA CHU KANG AVE 3,17941.9652693132,40311.0825950019
4955,452 CHOA CHU KANG AVE 4,17095.3237876734,40253.5513000432
4956,283 CHOA CHU KANG AVE 3,17934.3398561757,40186.8868528735
4957,435 CHOA CHU KANG AVE 4,17731.6874722969,40787.3225013595
4958,545 CHOA CHU KANG ST 52,17992.9706053752,41710.5295719318
4959,296E CHOA CHU KANG AVE 2,17953.9062007656,39878.1941293944
4960,411 CHOA CHU KANG AVE 3,17755.0569587732,40336.2901653256
4961,615 CHOA CHU KANG ST 62,18159.0614744863,42530.0033286214
4962,639 CHOA CHU KANG ST 64,18616.2508935006,42189.7338640783
4963,660 CHOA CHU KANG CRES,18680.5579187581,42531.3118135575
4964,626 CHOA CHU KANG ST 62,18269.0438860171,42244.9097650796
4965,661 CHOA CHU KANG CRES,18790.7008414064,42522.1392524317
4966,621 CHOA CHU KANG ST 62,18416.7386010559,42336.1928886827
4967,307 CHOA CHU KANG AVE 4,17915.8526862767,40797.8775829095
4968,484C CHOA CHU KANG AVE 5,17266.5991083756,39720.7157729063
4969,118 TECK WHYE LANE,18799.72542236,40204.8029869907
4970,683A CHOA CHU KANG CRES,18226.1573312273,42856.8310540076
4971,684C CHOA CHU KANG CRES,18425.3834398855,42932.9937760755
4972,688C CHOA CHU KANG CRES,18838.3237302881,42782.9677906632
4973,239 CHOA CHU KANG CTRL,18454.856616619,40158.1241867896
4974,506 CHOA CHU KANG ST 51,17818.6263229996,41189.7459386755
4975,461 CHOA CHU KANG AVE 4,17008.3402008908,40017.6245346963
4976,619 CHOA CHU KANG NTH 7,18458.3675211221,42458.5619277265
4977,250 CHOA CHU KANG AVE 2,18211.8845240418,40142.6753776334
4978,708 CHOA CHU KANG ST 53,18379.9919975679,41507.3130533714
4979,677 CHOA CHU KANG CRES,18224.9641370419,42597.5779945981
4980,681 CHOA CHU KANG CRES,18236.9834323041,42767.1034323573
4981,223 CHOA CHU KANG CTRL,18119.3353814846,40383.1968229078
4982,672 CHOA CHU KANG CRES,18449.0987683441,42668.4980597422
4983,275 CHOA CHU KANG AVE 2,17862.9457338704,40138.9967582319
4984,164 JLN TECK WHYE,19435.7735632528,40347.2282882091
4985,363 CLEMENTI AVE 2,20832.7148051495,32790.6509923674
4986,449 CLEMENTI AVE 3,20375.6452170834,32878.5697690435
4987,348 CLEMENTI AVE 5,21053.0938455686,33228.1328666471
4988,315 CLEMENTI AVE 4,20443.4910539249,33415.3746092953
4989,458 CLEMENTI AVE 3,20604.5761433532,32652.3556667231
4990,338 CLEMENTI AVE 2,20901.1801368147,33174.3127291705
4991,64 CIRCUIT RD,33990.7164950762,34356.7356295325
4992,48 CIRCUIT RD,33824.0693609603,34182.7180597745
4993,87 CIRCUIT RD,33818.9124532351,33941.9721168634
4994,99 ALJUNIED CRES,33674.4267195612,33737.1929531097
4995,36 CASSIA CRES,33759.696956858,32458.874239767
4996,339 UBI AVE 1,35644.3298454126,34298.9002624098
4997,345 UBI AVE 1,35316.7672739169,34238.827758342
4998,40 SIMS DR,32789.4301937781,33305.3643512204
4999,848 SIMS AVE,35580.3389389766,33275.8842733875
5000,29 BALAM RD,33979.529508831,34689.9943934195
5001,9 PINE CL,33466.4782557674,32420.0552177019
5002,2B GEYLANG SERAI,35173.3237577267,33297.573947303
5003,2D GEYLANG SERAI,35270.5011474062,33315.9464318119
5004,120 PAYA LEBAR WAY,33673.2912766878,33871.3169268444
5005,15 EUNOS CRES,35795.3070324818,34011.3075622562
5006,123 HOUGANG AVE 1,33891.662460139,37275.811518468
5007,125 HOUGANG AVE 1,33917.5533604631,37168.1898280587
5008,129 LOR AH SOO,34038.4090608563,37069.6321275178
5009,602 HOUGANG AVE 4,33964.9642523862,39249.558254499
5010,677 HOUGANG AVE 8,33675.7125337776,39238.0563298818
5011,711 HOUGANG AVE 2,34060.3697542986,38708.3682795689
5012,693 HOUGANG ST 61,34034.2881051414,39853.8510429543
5013,969 HOUGANG ST 91,33139.0090912702,40081.7845786251
5014,709 HOUGANG AVE 2,34093.9855283545,38788.2919802219
5015,521 HOUGANG AVE 6,34416.3954901779,39489.1601584293
5016,525 HOUGANG AVE 6,34460.0662278887,39646.5671732798
5017,550 HOUGANG ST 51,34384.7221337082,40015.7289416809
5018,402 HOUGANG AVE 10,35053.3908373527,39604.0167747177
5019,512 HOUGANG AVE 10,34154.3363162652,39254.0048634503
5020,981A BUANGKOK CRES,33274.0358076198,40272.7643567268
5021,422 HOUGANG AVE 6,34758.7235710975,39640.989237899
5022,424 HOUGANG AVE 6,34695.5404263437,39529.5984873548
5023,971 HOUGANG ST 91,33222.5055339169,40000.1338473577
5024,956 HOUGANG ST 91,33061.3952009901,39846.1208420563
5025,450 HOUGANG AVE 10,34938.7523018867,40119.7644511107
5026,249 HOUGANG AVE 3,34520.349033908,37964.598079633
5027,351 HOUGANG AVE 7,35309.5406414652,39305.6347490884
5028,542 HOUGANG AVE 8,34502.5398365762,39881.9203300662
5029,234 HOUGANG AVE 1,34172.6101574143,37807.9525769856
5030,638 HOUGANG AVE 8,33048.2941885265,39208.1323720682
5031,145 LOR AH SOO,33555.6797895934,37066.7233742829
5032,428 HOUGANG AVE 6,34670.1810015459,39665.5034897886
5033,407 HOUGANG AVE 10,34939.3180105025,39441.1108541936
5034,205 JURONG EAST ST 21,17935.2707480146,35526.7775322273
5035,31 TEBAN GDNS RD,17499.8358672056,33619.0965729151
5036,311 JURONG EAST ST 32,16788.7608406013,36643.8707429655
5037,115 JURONG EAST ST 13,17114.1450858442,35773.0692961868
5038,204 JURONG EAST ST 21,17830.7366340887,35485.5450319443
5039,270 TOH GUAN RD,18295.6651830561,35932.0597200692
5040,286A TOH GUAN RD,18245.5922522331,35648.2379263993
5041,52 TEBAN GDNS RD,17335.0255154138,33696.4298789855
5042,60 TEBAN GDNS RD,17465.2266373876,33889.2723790742
5043,309 JURONG EAST ST 32,16950.6422504131,36629.5263519976
5044,281 TOH GUAN RD,18328.5542530911,35784.5191296022
5045,279 TOH GUAN RD,18369.3216555361,35876.6718221083
5046,116 JURONG EAST ST 13,17024.5552137876,35763.8006039448
5047,201 JURONG EAST ST 21,17956.8887170777,35398.6500092819
5048,336 JURONG EAST AVE 1,16666.6678153016,36947.2741968241
5049,327 JURONG EAST ST 31,16388.9581869245,36804.9514132664
5050,287C JURONG EAST ST 21,18157.0836433582,35560.4277512487
5051,285A TOH GUAN RD,18307.2334550926,35634.4451694358
5052,526 JURONG WEST ST 52,15060.4064553929,36644.5359727107
5053,928 JURONG WEST ST 92,11966.1410203697,35898.0069368631
5054,514 JURONG WEST ST 52,15428.8873757683,36554.5168703776
5055,813 JURONG WEST ST 81,12698.9597492414,36458.0043472275
5056,909 JURONG WEST ST 91,11655.3338058172,35926.3440653626
5057,941 JURONG WEST ST 91,11916.1214822698,36225.4905694574
5058,919 JURONG WEST ST 91,11755.7238090206,35788.2704829685
5059,272A JURONG WEST ST 24,13746.2696392313,36931.5370245855
5060,716 JURONG WEST ST 71,12796.9295850024,36244.4257357828
5061,153 YUNG HO RD,15504.9488211628,34412.1570341513
5062,455 JURONG WEST ST 42,15225.0694929082,37019.7769143023
5063,705 JURONG WEST ST 71,12567.7783986144,35897.2370101623
5064,688 JURONG WEST CTRL 1,13758.7924726699,35918.4191807956
5065,657B JURONG WEST ST 65,13256.5541843781,35349.6922115143
5066,668A JURONG WEST ST 64,13483.6723308358,35998.8069199063
5067,345 KANG CHING RD,15559.6062921397,35819.134322213
5068,693 JURONG WEST CTRL 1,13851.425064058,36116.9804229215
5069,940 JURONG WEST ST 91,11924.8033085754,36162.1547832601
5070,648B JURONG WEST ST 61,12961.9090742869,35618.0416172668
5071,678B JURONG WEST ST 64,13596.8334557479,36363.3396239486
5072,555 JURONG WEST ST 42,15261.290038839,37307.6132414546
5073,204 BOON LAY DR,14843.3012303608,36281.6953397617
5074,664C JURONG WEST ST 64,13514.2412993833,35598.5019690394
5075,261 BOON LAY DR,14041.7533540791,36414.6791488193
5076,679B JURONG WEST CTRL 1,13836.9716175459,36228.4268362895
5077,695 JURONG WEST CTRL 1,13989.0846409723,36079.6922344007
5078,656D JURONG WEST ST 61,13143.7735885568,35301.0429958403
5079,332 TAH CHING RD,15799.5617563874,35665.7795850225
5080,6 BEACH RD,31461.220611535,31814.3847214319
5081,93 WHAMPOA DR,30390.6592499372,33836.096737776
5082,45 BENDEMEER RD,31651.1513618575,33848.435239194
5083,20 ST. GEORGE'S RD,31287.688752111,34108.5192152932
5084,17 BEACH RD,31367.323514591,31780.9018843584
5085,22 BOON KENG RD,31125.6102371896,33382.7868873067
5086,14A UPP BOON KENG RD,32158.9582629902,33060.7082691006
5087,11 JLN BATU,33482.2050763555,31560.5451514442
5088,3A UPP BOON KENG RD,32347.248064843,32901.9907716271
5089,65 MARINE DR,36504.3917878168,31749.6024888288
5090,446 PASIR RIS DR 6,41845.143856734,39147.3716648538
5091,469 PASIR RIS DR 6,41829.7554019364,39500.5013600513
5092,115 PASIR RIS ST 11,41527.2800552612,38994.8033504169
5093,480 PASIR RIS DR 4,42027.1303509781,39644.3931753486
5094,213 PASIR RIS ST 21,42171.590205526,38932.5875401534
5095,273 PASIR RIS ST 21,42531.7530299556,38540.208412163
5096,512 PASIR RIS ST 52,40305.4111315515,39720.5509637352
5097,575 PASIR RIS ST 53,40580.1906980341,39466.1028256677
5098,180 PASIR RIS ST 11,42109.0172633231,38530.5693608727
5099,630 PASIR RIS DR 3,39994.3729420155,40040.2821484637
5100,187 PASIR RIS ST 11,42019.409866103,38536.9426783267
5101,103 PASIR RIS ST 12,41920.5394367548,38858.6514520403
5102,569 PASIR RIS ST 51,40892.795588675,39075.1106372271
5103,511 PASIR RIS ST 52,40316.6736666849,39661.9514510948
5104,715 PASIR RIS ST 72,39544.4907893622,40548.4376459643
5105,242 PASIR RIS ST 21,42377.1728631761,39288.0418467689
5106,604 ELIAS RD,40235.6551427934,39804.0079974681
5107,606 ELIAS RD,40167.0618078252,39850.6002615038
5108,418 PASIR RIS DR 6,41472.8097009594,39313.7564966232
5109,550 PASIR RIS ST 51,41372.6895368313,38814.9205113091
5110,199A PUNGGOL FIELD,36088.5909610773,42405.4270876702
5111,635C PUNGGOL DR,36999.5279056057,42502.909820769
5112,632C PUNGGOL DR,36859.4720124202,42540.0352886096
5113,642D PUNGGOL DR,37184.1600637697,42297.5989090763
5114,101A PUNGGOL FIELD,36082.3633839637,42203.4253141005
5115,173D PUNGGOL FIELD,36618.7221952081,41989.1285947431
5116,171B EDGEDALE PLAINS,36836.0516454633,41875.1690004189
5117,4 GHIM MOH RD,22977.8685881486,32831.8498951886
5118,20 DOVER CRES,22458.3332368098,32116.3160313666
5119,62B STRATHMORE AVE,25513.7948745629,30760.4035256859
5120,15 GHIM MOH RD,23003.1993491659,32384.0373159219
5121,2 HOLLAND AVE,23797.752112803,32406.265336195
5122,3 HOLLAND CL,23917.8916121656,32280.6205446143
5123,12 DOVER CL EAST,22643.3382359976,31901.5978303347
5124,28D DOVER CRES,22341.2923314758,32045.6144102607
5125,589C MONTREAL DR,27062.1158071766,47927.3994470909
5126,589D MONTREAL DR,27005.101459112,47941.8236244638
5127,503B CANBERRA LINK,26747.8148803357,48002.7829804551
5128,488 ADMIRALTY LINK,26123.124558189,48520.6620979924
5129,356A ADMIRALTY DR,26167.5743332654,47897.3842615746
5130,338 SEMBAWANG CRES,25996.6346845021,47491.9530644491
5131,335 SEMBAWANG CL,26016.7642557332,47703.3511400782
5132,409 SEMBAWANG DR,26256.4145884374,48294.5542665645
5133,401 ADMIRALTY LINK,26051.8712425437,48431.3335899748
5134,412 SEMBAWANG DR,26313.167511927,48168.2111320626
5135,422 CANBERRA RD,26345.3138661776,48339.1679427717
5136,350C CANBERRA RD,26560.3815413499,47954.79176048
5137,408 SEMBAWANG DR,26264.2681313688,48341.6312723588
5138,507D WELLINGTON CIRCLE,26847.4467008142,48097.6820989996
5139,308A ANCHORVALE RD,33853.879692764,41313.0977791511
5140,185B RIVERVALE CRES,36190.9568582578,41644.1297577433
5141,184A RIVERVALE CRES,36256.3148484463,41559.8381448966
5142,304A ANCHORVALE LINK,34187.9767889958,41091.6181343067
5143,314A ANCHORVALE LINK,34212.9492376223,41431.2622623071
5144,119A RIVERVALE DR,35797.3440677859,40680.7033773754
5145,227A COMPASSVALE DR,35460.6969544617,40997.9767715577
5146,194 RIVERVALE DR,35627.877259111,41650.5538043398
5147,407A FERNVALE RD,32668.8780509941,41133.2379739787
5148,325C SENGKANG EAST WAY,34458.2391918562,41681.8580124788
5149,257B COMPASSVALE RD,35084.7224380178,41612.0068006441
5150,268C COMPASSVALE LINK,34970.9433316821,40746.1136101037
5151,188C RIVERVALE DR,35955.8939411659,41902.1552385371
5152,310B ANCHORVALE RD,33716.173230743,41424.7424175423
5153,304B ANCHORVALE LINK,34220.5899360916,41175.4548798949
5154,192C RIVERVALE DR,35748.8997058272,41837.4761289563
5155,254 COMPASSVALE RD,35393.1323677246,41796.6638996266
5156,324D SENGKANG EAST WAY,34457.7919823965,41639.2509522513
5157,236 COMPASSVALE WALK,35358.2877437975,41378.6247857604
5158,203E COMPASSVALE RD,34951.0691011613,41098.0873104669
5159,215 SERANGOON AVE 4,32412.440216749,37775.5871733353
5160,111 SERANGOON NTH AVE 1,32147.1886180574,39008.1325834785
5161,532 SERANGOON NTH AVE 4,32541.4477813207,39651.5638422985
5162,328 SERANGOON AVE 3,31898.8969273428,36933.3270428758
5163,409 SERANGOON CTRL,32574.0756083885,36696.8674399424
5164,242 SERANGOON AVE 3,32050.0665885201,37199.7882712688
5165,414 SERANGOON CTRL,32572.5688076233,36769.9946767278
5166,518 SERANGOON NTH AVE 4,32538.8229720406,39294.6671754569
5167,553 SERANGOON NTH AVE 3,32219.4926867569,39302.3504609782
5168,506 SERANGOON NTH AVE 4,32787.7226254772,39424.6122908238
5169,142 SERANGOON NTH AVE 1,32486.7919448148,38824.5072292555
5170,125 SERANGOON NTH AVE 1,32317.1144407056,38720.7189487163
5171,884 TAMPINES ST 83,39071.7748632766,37071.3696005866
5172,412 TAMPINES ST 41,40548.9255961291,37945.4697127678
5173,854 TAMPINES ST 82,39492.3265527403,37236.5936249122
5174,914 TAMPINES ST 91,39824.4258409748,36794.4108906183
5175,246 TAMPINES ST 21,40677.2997426055,37258.6136133354
5176,420 TAMPINES ST 41,40710.9271395681,37771.5913454648
5177,102 TAMPINES ST 11,40486.9406095101,36538.8343318496
5178,463 TAMPINES ST 44,41501.7583940709,37924.1726448685
5179,340 TAMPINES ST 33,42074.6039278954,37028.7082395963
5180,364 TAMPINES ST 34,42026.5164254643,37715.3005838189
5181,870 TAMPINES ST 83,39136.9970712904,37384.4929515217
5182,366 TAMPINES ST 34,42213.1450295672,37803.2524131332
5183,880 TAMPINES AVE 8,38924.1329356004,37048.5089491848
5184,811 TAMPINES AVE 4,39576.4753309721,36522.9368906375
5185,352 TAMPINES ST 33,42370.0411813883,37362.614465924
5186,114 SIMEI ST 1,41034.0686785569,36221.8348326515
5187,910 TAMPINES ST 91,39732.4713432258,36881.6349565312
5188,223 SIMEI ST 4,41836.4325796803,36027.2497442048
5189,233 SIMEI ST 4,41690.7625808753,36256.9658522401
5190,123 SIMEI ST 1,41340.1542995255,36383.0143884569
5191,859 TAMPINES AVE 5,39726.3698625322,37442.5147391576
5192,836 TAMPINES ST 82,39338.7993183099,36965.6845163126
5193,934 TAMPINES ST 91,39886.0704641165,36385.9865531176
5194,294 TAMPINES ST 22,41435.8548840117,36968.2875023764
5195,440 TAMPINES ST 43,41164.6336519634,38097.9254605733
5196,358 TAMPINES ST 33,42209.9598085685,37396.7963420786
5197,156 SIMEI RD,41955.7918006908,36365.7805249598
5198,160 TAMPINES ST 12,40449.3302788381,36979.6074861418
5199,495C TAMPINES ST 43,41166.0816420363,38365.8489655275
5200,326 TAMPINES ST 32,41947.3710962804,37192.6686966736
5201,892 TAMPINES AVE 8,38675.3024445074,36792.7109498475
5202,331 TAMPINES ST 32,42125.623156962,37273.1042894684
5203,309 TAMPINES ST 32,41741.0995998569,37284.9465775602
5204,328 TAMPINES ST 32,41907.6362861004,37252.1145929433
5205,944 TAMPINES AVE 5,39967.7308508717,36980.2342755497
5206,92 LOR 4 TOA PAYOH,29796.0541231539,35582.5947815366
5207,235 LOR 8 TOA PAYOH,30650.9498352939,35679.7832795661
5208,83 LOR 2 TOA PAYOH,29632.99192903,35330.1618858241
5209,207 TOA PAYOH NTH,29325.2236200422,36061.5088642556
5210,169 LOR 1 TOA PAYOH,29042.0877896873,34881.4159024768
5211,85C LOR 4 TOA PAYOH,29575.9539416693,35385.2053946666
5212,104 POTONG PASIR AVE 1,31988.6518204464,35169.9914343283
5213,139 POTONG PASIR AVE 3,31649.3684868123,35052.4810120314
5214,16 JOO SENG RD,33233.6457561282,35406.4218891934
5215,115 POTONG PASIR AVE 1,31281.6989300093,35494.0581747759
5216,146 POTONG PASIR AVE 1,31775.419383931,34889.3066144921
5217,256 KIM KEAT AVE,30802.2872719057,34932.5612279624
5218,121 POTONG PASIR AVE 1,31592.2472927654,35327.1264610775
5219,11 LOR 8 TOA PAYOH,30890.8955532508,35425.2890130915
5220,37 LOR 5 TOA PAYOH,30514.7891592011,35190.6452773064
5221,82B LOR 4 TOA PAYOH,29728.6474444875,35311.8601678628
5222,15 MARSILING LANE,21861.5269919829,47066.398894513
5223,149 WOODLANDS ST 13,21264.9806885999,46385.0744507127
5224,5 MARSILING DR,21552.6575337471,46823.2900511846
5225,148 WOODLANDS ST 13,21402.0784917353,46384.9528339524
5226,855 WOODLANDS ST 83,23499.2208054783,46866.3827309441
5227,842 WOODLANDS ST 82,23430.3069930989,47233.5664563403
5228,547 WOODLANDS DR 16,23511.7595598772,45765.6384689305
5229,609 WOODLANDS RING RD,23870.7766200509,46408.5084079932
5230,711 WOODLANDS DR 70,23957.0671305433,46959.6238298751
5231,334 WOODLANDS ST 32,22117.0328144729,45752.6029261146
5232,742 WOODLANDS CIRCLE,23850.6939036585,47286.9966816492
5233,744 WOODLANDS CIRCLE,23840.0070050396,47166.836176306
5234,682A WOODLANDS DR 62,24657.6903196899,46888.655608369
5235,659 WOODLANDS RING RD,24188.1825880017,46410.905632304
5236,108 WOODLANDS ST 13,22241.9254769264,46545.966975227
5237,735 WOODLANDS CIRCLE,24010.6912525557,47246.7138393559
5238,105 WOODLANDS ST 13,22242.1871739142,46504.5759009775
5239,875 WOODLANDS ST 82,23136.0998607315,47133.4913915079
5240,502A WOODLANDS DR 14,23325.4836988561,46113.1018159688
5241,707 WOODLANDS DR 40,23918.9781117095,46921.6608771943
5242,680 WOODLANDS AVE 6,24528.2621512162,46812.8015894666
5243,683D WOODLANDS DR 62,24641.5191953694,46935.9955218714
5244,793 WOODLANDS AVE 6,24609.2653292399,47118.1527578104
5245,531 WOODLANDS DR 14,23485.7731337966,45849.7991122119
5246,123 MARSILING RISE,21949.5166260079,46755.3294078801
5247,37 MARSILING DR,21143.8397124596,47466.2742821537
5248,791 WOODLANDS AVE 6,24541.2665482759,47157.296918558
5249,731 WOODLANDS CIRCLE,24050.835134536,47192.3146753516
5250,416 WOODLANDS ST 41,21372.0110334102,45567.4447103925
5251,502 WOODLANDS DR 14,23325.4836988561,46113.1018159688
5252,426 WOODLANDS ST 41,21318.9488365157,45428.5548004769
5253,139 MARSILING RD,21763.2928561876,46604.9346070848
5254,823 WOODLANDS ST 82,23123.9388507698,46957.3576356675
5255,896C WOODLANDS DR 50,23550.9936165353,46495.371255789
5256,686B WOODLANDS DR 73,24994.6674751081,47144.2940954324
5257,682D WOODLANDS DR 73,24818.1474695271,46959.6435343325
5258,175 WOODLANDS ST 13,21816.7160290563,46147.9005839005
5259,513 WOODLANDS DR 14,23120.6476615602,46175.2899310254
5260,684C WOODLANDS DR 62,24737.0931386109,47008.4170908835
5261,650 WOODLANDS RING RD,24364.0735038091,46663.7554997597
5262,647 WOODLANDS RING RD,24404.0069324989,46625.927723892
5263,652 WOODLANDS RING RD,24290.6927121244,46631.2487446256
5264,340 WOODLANDS AVE 1,22192.7205108041,45876.4540975168
5265,820 WOODLANDS ST 82,23196.108075602,46984.6478248779
5266,404 WOODLANDS ST 41,21204.9665714726,45786.491929261
5267,419 WOODLANDS ST 41,21462.4258290958,45583.4431861341
5268,331 WOODLANDS AVE 1,21923.2589987936,45682.35132939
5269,243 YISHUN RING RD,28813.3333257623,46137.0014764462
5270,774 YISHUN AVE 3,27839.0053862361,45032.1748503987
5271,656 YISHUN AVE 4,28627.7246921752,44909.4050027151
5272,701 YISHUN AVE 5,27501.0709150285,45742.626992166
5273,628 YISHUN ST 61,28404.9332329184,44429.3800244574
5274,763 YISHUN ST 72,28136.5506231869,45234.8081049118
5275,128 YISHUN ST 11,27775.609669432,46176.4542495552
5276,207 YISHUN ST 21,28426.974832681,45883.2890319917
